HD 114783,2.0,20.40,b,1.160000,c,,,,,,,,,,,,,,,,,,,,,,,,,
HD 11506,2.0,51.34,b,2.900000,c,0.774000,,,,,,,,,,,,,,,,,,,,,,,,
HD 117207,1.0,32.38,b,3.787000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 11755,1.0,236.64,b,1.090000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 117618,1.0,37.82,b,0.180000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 118203,1.0,92.51,b,0.070000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 119130,1.0,114.29,b,0.130000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 11977,1.0,68.05,b,1.930000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 120084,1.0,103.35,b,4.300000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 121504,1.0,41.71,b,0.330000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 12484,1.0,51.10,b,0.297000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 125390,1.0,154.33,b,3.160000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 125595,1.0,28.22,b,0.080000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 12648,1.0,183.15,b,0.540000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 126525,1.0,37.69,b,1.837000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 12661,2.0,37.89,b,0.840000,c,2.814500,,,,,,,,,,,,,,,,,,,,,,,,
HD 128311,2.0,16.52,b,1.084000,c,1.740000,,,,,,,,,,,,,,,,,,,,,,,,
HD 128356,1.0,26.03,b,0.870000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 129445,1.0,67.57,b,2.900000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 130322,1.0,31.91,b,0.092500,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 131496,1.0,132.34,b,2.010000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 131664,1.0,52.89,b,3.170000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 13167,1.0,149.57,b,4.100000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 13189,1.0,504.71,b,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 132406,1.0,70.93,b,1.980000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 134060,2.0,24.20,b,0.044400,c,2.392800,,,,,,,,,,,,,,,,,,,,,,,,
HD 134987,2.0,26.20,b,0.810000,c,5.800000,,,,,,,,,,,,,,,,,,,,,,,,
HD 136352,3.0,14.81,b,0.093400,c,0.166600,d,0.412800,,,,,,,,,,,,,,,,,,,,,,
HD 136418,1.0,105.49,b,1.290000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 13724,1.0,43.52,b,12.400000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 137388,1.0,40.53,b,0.890000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 13908,2.0,79.73,b,0.154000,c,2.030000,,,,,,,,,,,,,,,,,,,,,,,,
HD 13931,1.0,47.46,b,5.150000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 139357,1.0,112.45,b,2.360000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 1397,1.0,79.75,b,0.109700,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 14067,1.0,142.60,b,3.400000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 141399,4.0,36.20,b,0.415000,c,0.689000,d,2.090000,e,5.000000,,,,,,,,,,,,,,,,,,,,
HD 141937,1.0,33.39,b,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 142415,1.0,35.57,b,1.060000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 143105,1.0,48.70,b,0.037900,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 143361,1.0,68.65,b,1.988000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 145377,1.0,53.57,b,0.450000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 145457,1.0,135.82,b,0.760000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 145934,1.0,229.35,b,4.600000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 1461,2.0,23.47,b,0.063400,c,0.111700,,,,,,,,,,,,,,,,,,,,,,,,
HD 147018,2.0,42.96,b,0.238800,c,1.922000,,,,,,,,,,,,,,,,,,,,,,,,
HD 14787,1.0,119.54,b,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 148156,1.0,57.22,b,2.450000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 148164,2.0,77.37,b,0.993000,c,6.150000,,,,,,,,,,,,,,,,,,,,,,,,
HD 148284,1.0,121.61,b,0.974000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 148427,1.0,71.50,b,1.040000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 149026,1.0,76.03,b,0.043640,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 149143,1.0,73.43,b,0.053000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 1502,1.0,191.96,b,1.262000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 150706,1.0,28.29,b,6.700000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 152079,1.0,88.11,b,4.187000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 152581,1.0,166.54,b,1.660000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 15337,2.0,44.87,b,0.052200,c,0.126800,,,,,,,,,,,,,,,,,,,,,,,,
HD 153950,1.0,48.52,b,1.280000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 154345,1.0,18.29,b,4.210000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 154672,1.0,63.16,b,0.600000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 154857,2.0,63.56,b,1.290000,c,5.360000,,,,,,,,,,,,,,,,,,,,,,,,
HD 155358,2.0,43.67,b,0.630000,c,1.020000,,,,,,,,,,,,,,,,,,,,,,,,
HD 156279,2.0,36.23,b,0.490000,c,,,,,,,,,,,,,,,,,,,,,,,,,
HD 156411,1.0,56.96,b,1.880000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 156668,1.0,24.35,b,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 158038,1.0,95.12,b,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 158259,5.0,27.07,b,,c,,d,,e,,f,,,,,,,,,,,,,,,,,,,
HD 158996,1.0,285.91,b,2.100000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 159243,2.0,73.46,b,0.110000,c,0.800000,,,,,,,,,,,,,,,,,,,,,,,,
HD 159868,2.0,55.94,b,2.320000,c,1.032000,,,,,,,,,,,,,,,,,,,,,,,,
HD 1605,2.0,89.03,b,1.492000,c,3.584000,,,,,,,,,,,,,,,,,,,,,,,,
HD 160691,4.0,15.61,b,1.497000,c,5.235000,d,0.090940,e,0.921000,,,,,,,,,,,,,,,,,,,,
HD 16175,1.0,59.96,b,2.120000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 162020,1.0,30.85,b,0.080000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 163607,2.0,67.92,b,0.362000,c,2.390000,,,,,,,,,,,,,,,,,,,,,,,,
HD 164604,1.0,39.41,b,1.331000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 164922,2.0,22.02,b,2.100000,c,0.335100,,,,,,,,,,,,,,,,,,,,,,,,
HD 165155,1.0,63.47,b,1.130000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 1666,1.0,118.31,b,0.940000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 166724,1.0,45.19,b,5.420000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 167042,1.0,49.73,b,1.320000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 168443,2.0,39.67,b,0.293100,c,2.837300,,,,,,,,,,,,,,,,,,,,,,,,
HD 168746,1.0,41.62,b,0.070000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 1690,1.0,769.37,b,1.360000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 169830,2.0,37.64,b,0.810000,c,3.600000,,,,,,,,,,,,,,,,,,,,,,,,
HD 17092,1.0,229.89,b,1.310000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 171028,1.0,112.01,b,1.320000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 171238,1.0,44.87,b,2.570000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 17156,1.0,78.26,b,0.162780,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 173416,1.0,132.68,b,1.160000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 175167,1.0,71.23,b,2.400000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 175541,1.0,130.08,b,0.975000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 175607,1.0,40.38,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 17674,1.0,44.48,b,1.420000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 176986,2.0,27.81,b,0.062960,c,0.118780,,,,,,,,,,,,,,,,,,,,,,,,
HD 177565,1.0,16.93,b,0.246000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 179079,1.0,69.85,b,0.121400,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 179949,1.0,27.48,b,0.044300,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 180053,1.0,137.59,b,0.843000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 18015,1.0,124.24,b,3.870000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 180314,1.0,122.79,b,1.460000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 181234,1.0,47.81,b,7.520000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 181342,1.0,120.81,b,1.592000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 181433,3.0,26.90,b,0.080000,c,1.760000,d,3.000000,,,,,,,,,,,,,,,,,,,,,,
HD 181720,1.0,60.31,b,1.850000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 183263,2.0,54.28,b,1.490000,c,4.350000,,,,,,,,,,,,,,,,,,,,,,,,
HD 187085,1.0,45.96,b,2.100000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 187123,2.0,46.02,b,0.042600,c,4.890000,,,,,,,,,,,,,,,,,,,,,,,,
HD 18742,1.0,163.37,b,1.820000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 190647,1.0,54.56,b,2.231000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 190984,1.0,148.81,b,5.500000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 191806,1.0,65.79,b,2.800000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 192263,1.0,19.65,b,0.150000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 192310,2.0,8.80,b,0.320000,c,1.180000,,,,,,,,,,,,,,,,,,,,,,,,
HD 192699,1.0,72.01,b,1.063000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 20003,2.0,43.80,b,0.097400,c,0.196400,,,,,,,,,,,,,,,,,,,,,,,,
HD 200964,2.0,72.74,b,1.565000,c,1.960000,,,,,,,,,,,,,,,,,,,,,,,,
HD 202696,2.0,189.56,b,1.566000,c,2.342000,,,,,,,,,,,,,,,,,,,,,,,,
HD 203030,1.0,39.29,b,487.100000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 203473,1.0,72.79,b,2.730000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 2039,1.0,85.90,b,2.200000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 204313,2.0,47.86,b,3.070000,c,0.209900,,,,,,,,,,,,,,,,,,,,,,,,
HD 205739,1.0,92.74,b,0.896000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 206255,1.0,75.40,b,0.461000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 206610,1.0,147.78,b,1.740000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 20794,4.0,6.00,b,0.120700,c,0.203600,d,0.349900,e,0.509000,,,,,,,,,,,,,,,,,,,,
HD 208487,1.0,44.00,b,0.524000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 208527,1.0,314.48,b,2.100000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 20868,1.0,47.79,b,0.950000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 208897,1.0,64.68,b,1.050000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 209458,1.0,48.37,b,0.047070,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 210193,1.0,42.25,b,1.487000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 210277,1.0,21.31,b,1.130000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 210702,1.0,54.28,b,1.148000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 211810,1.0,64.76,b,2.656000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 211970,1.0,13.00,b,0.143000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 212771,1.0,111.51,b,1.190000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 213885,2.0,47.97,b,0.020120,c,0.056798,,,,,,,,,,,,,,,,,,,,,,,,
HD 21411,1.0,29.16,b,0.362000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 215152,4.0,21.61,b,0.057638,c,0.067393,d,0.087990,e,0.154170,,,,,,,,,,,,,,,,,,,,
HD 215497,2.0,40.59,b,0.050000,c,1.282000,,,,,,,,,,,,,,,,,,,,,,,,
HD 216435,1.0,33.01,b,2.560000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 216437,1.0,26.71,b,2.497000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 216536,1.0,380.33,b,0.610000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 216770,1.0,36.70,b,0.460000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 21693,2.0,32.38,b,0.145500,c,0.258600,,,,,,,,,,,,,,,,,,,,,,,,
HD 217107,2.0,20.07,b,0.080000,c,5.320000,,,,,,,,,,,,,,,,,,,,,,,,
HD 217850,1.0,65.90,b,4.560000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 218566,1.0,28.85,b,0.690000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 219077,1.0,29.21,b,6.220000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 219134,6.0,6.53,b,0.038760,c,0.065300,d,0.237000,f,0.146300,g,0.375300,h,3.110000,,,,,,,,,,,,,,,,
HD 219415,1.0,165.97,b,3.200000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 219666,1.0,94.43,b,0.063560,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 219828,2.0,73.27,b,0.050700,c,5.790000,,,,,,,,,,,,,,,,,,,,,,,,
HD 220074,1.0,327.41,b,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 220197,1.0,64.53,b,2.729000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 220689,1.0,46.94,b,3.396000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 220773,1.0,49.00,b,4.940000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 221287,1.0,56.01,b,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 221416,1.0,95.08,b,0.122800,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 221420,1.0,31.17,b,18.500000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 221585,1.0,55.94,b,2.306000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 222076,1.0,91.39,b,1.830000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 222155,1.0,50.68,b,5.140000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 224538,1.0,79.24,b,2.280000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 224693,1.0,93.75,b,0.191000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 22781,1.0,32.63,b,1.167000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 23079,1.0,33.49,b,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 23127,1.0,94.11,b,2.370000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 231701,1.0,109.22,b,0.567000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 233604,1.0,868.63,b,0.747000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 23472,2.0,39.08,b,0.121000,c,0.170000,,,,,,,,,,,,,,,,,,,,,,,,
HD 238914,1.0,527.24,b,5.700000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 240210,1.0,142.86,b,1.160000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 240237,1.0,958.16,b,1.920000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 24040,1.0,46.68,b,4.920000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 24064,1.0,302.86,b,1.290000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 24085,1.0,54.99,b,0.034000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 25015,1.0,37.47,b,6.190000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 2685,1.0,197.98,b,0.056800,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 27631,1.0,50.36,b,3.242000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 27894,3.0,43.88,b,0.125000,c,0.198000,d,5.448000,,,,,,,,,,,,,,,,,,,,,,
HD 28185,1.0,39.43,b,1.020000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 285507,1.0,45.09,b,0.060000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 285968,1.0,9.47,b,0.066000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 28678,1.0,190.92,b,1.180000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 29021,1.0,31.02,b,2.280000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 290327,1.0,56.52,b,3.430000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 2952,1.0,110.45,b,1.230000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 30177,2.0,55.68,b,3.704000,c,9.890000,,,,,,,,,,,,,,,,,,,,,,,,
HD 30562,1.0,26.18,b,2.340000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 30669,1.0,57.10,b,2.690000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 31253,1.0,58.24,b,1.260000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 31527,3.0,38.57,b,0.125400,c,0.266300,d,0.809800,,,,,,,,,,,,,,,,,,,,,,
HD 3167,3.0,47.36,b,0.018600,c,0.184100,d,0.077570,,,,,,,,,,,,,,,,,,,,,,
HD 32518,1.0,122.55,b,0.590000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 32963,1.0,38.12,b,3.410000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 330075,1.0,45.36,b,0.040000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 33142,2.0,121.80,b,1.070000,c,,,,,,,,,,,,,,,,,,,,,,,,,
HD 33564,1.0,20.97,b,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 33844,2.0,106.10,b,1.600000,c,2.240000,,,,,,,,,,,,,,,,,,,,,,,,
HD 34445,6.0,46.15,b,2.070000,c,0.718100,d,0.481700,e,0.268700,f,1.543000,g,6.360000,,,,,,,,,,,,,,,,
HD 35759,1.0,72.50,b,0.389000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 3651,1.0,11.14,b,0.295000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 37124,3.0,31.69,b,0.533640,c,1.710000,d,2.807000,,,,,,,,,,,,,,,,,,,,,,
HD 37605,2.0,46.85,b,0.277000,c,3.740000,,,,,,,,,,,,,,,,,,,,,,,,
HD 38283,1.0,38.10,b,1.020000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 38801,1.0,91.68,b,1.623000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 39091,2.0,18.28,b,3.100000,c,0.068390,,,,,,,,,,,,,,,,,,,,,,,,
HD 39855,1.0,23.28,b,0.041000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 40307,5.0,12.94,b,0.046800,c,0.079900,d,0.132100,f,0.247000,g,0.600000,,,,,,,,,,,,,,,,,,
HD 40956,1.0,116.99,b,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 42012,1.0,36.84,b,1.670000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 4203,2.0,81.57,b,1.170000,c,6.950000,,,,,,,,,,,,,,,,,,,,,,,,
HD 4208,1.0,34.23,b,1.662000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 42618,1.0,24.35,b,0.554000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 4308,1.0,22.03,b,0.120000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 4313,1.0,136.82,b,1.157000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 43197,1.0,56.30,b,0.920000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 44219,1.0,50.40,b,1.190000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 45184,2.0,21.88,b,0.064400,c,0.110000,,,,,,,,,,,,,,,,,,,,,,,,
HD 45350,1.0,46.94,b,1.920000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 45364,2.0,34.39,b,0.681300,c,0.897200,,,,,,,,,,,,,,,,,,,,,,,,
HD 45652,1.0,34.89,b,0.237000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 47186,2.0,37.50,b,0.050000,c,2.395000,,,,,,,,,,,,,,,,,,,,,,,,
HD 47366,2.0,84.56,b,1.280000,c,1.970000,,,,,,,,,,,,,,,,,,,,,,,,
HD 47536,1.0,122.95,b,1.930000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 48265,1.0,90.78,b,1.814000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 4917,1.0,205.45,b,1.167000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 49674,1.0,43.09,b,0.060000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 50499,2.0,46.35,b,3.833000,c,9.020000,,,,,,,,,,,,,,,,,,,,,,,,
HD 50554,1.0,31.19,b,2.353000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 51608,2.0,34.83,b,0.105900,c,0.380900,,,,,,,,,,,,,,,,,,,,,,,,
HD 52265,1.0,30.01,b,0.520000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 5319,2.0,121.83,b,1.570000,c,1.930000,,,,,,,,,,,,,,,,,,,,,,,,
HD 55696,1.0,78.15,b,3.180000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 5583,1.0,221.00,b,0.530000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 5608,1.0,58.21,b,1.911000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 564,1.0,53.60,b,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 5891,1.0,285.75,b,0.640000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 60532,2.0,25.99,b,0.770000,c,1.600000,,,,,,,,,,,,,,,,,,,,,,,,
HD 62509,1.0,10.34,b,1.640000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 63454,1.0,37.73,b,0.040000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 63765,1.0,32.57,b,0.940000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 64114,1.0,31.55,b,0.246000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 6434,1.0,42.41,b,0.140000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 66141,1.0,68.16,b,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 66428,1.0,53.36,b,3.467000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 67087,2.0,76.69,b,1.080000,c,3.860000,,,,,,,,,,,,,,,,,,,,,,,,
HD 6718,1.0,51.42,b,3.550000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 68402,1.0,78.61,b,2.180000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 68988,1.0,60.95,b,0.070000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 69830,3.0,12.56,b,0.078500,c,0.186000,d,0.630000,,,,,,,,,,,,,,,,,,,,,,
HD 70573,1.0,45.70,b,1.760000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 70642,1.0,29.30,b,3.318000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 7199,1.0,36.19,b,1.360000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 72490,1.0,126.79,b,1.880000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 72659,1.0,51.97,b,4.750000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 72892,1.0,69.87,b,0.228000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 73267,1.0,54.91,b,2.187000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 73526,2.0,97.51,b,0.650000,c,1.030000,,,,,,,,,,,,,,,,,,,,,,,,
HD 73534,1.0,83.53,b,2.990000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 74156,2.0,64.60,b,0.292000,c,3.850000,,,,,,,,,,,,,,,,,,,,,,,,
HD 75784,2.0,85.64,b,1.032000,c,8.400000,,,,,,,,,,,,,,,,,,,,,,,,
HD 75898,1.0,78.23,b,1.191000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 76700,1.0,60.99,b,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 76920,1.0,184.80,b,1.149000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 77338,1.0,46.00,b,0.060000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 7924,3.0,17.00,b,0.060000,c,0.113400,d,0.155100,,,,,,,,,,,,,,,,,,,,,,
HD 80653,1.0,109.86,b,0.016600,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 81040,1.0,34.47,b,1.940000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 81688,1.0,85.92,b,0.810000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 82886,1.0,127.52,b,1.580000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 82943,2.0,27.61,b,1.183060,c,0.743450,,,,,,,,,,,,,,,,,,,,,,,,
HD 8326,1.0,30.71,b,0.533000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 83443,1.0,40.95,b,0.040000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 85390,1.0,33.56,b,1.373000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 85512,1.0,11.28,b,0.260000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 8574,1.0,44.88,b,0.760000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 86226,1.0,45.74,b,2.840000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 86264,1.0,67.94,b,2.860000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 86950,1.0,211.10,b,2.720000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 87883,1.0,18.30,b,3.580000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 88133,1.0,73.77,b,0.047900,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 89307,1.0,32.04,b,3.270000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 89345,1.0,132.80,b,0.106600,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 90156,1.0,21.96,b,0.250000,,,,,,,,,,,,,,,,,,,,,,,,,,
